name,styleUrl,longitude,latitude,ward
DR.M.IQBAL CHOWK (J J HOSPITAL),0,72.831933,18.96322,    E   
MUNICIPAL LIBRARY (CHEMBUR),0,72.917797,19.087887,    N   
NERUL VILLAGE,0,73.015133,19.036732,    M/W   
R.B.I COLONY (CHEMBUR-E),0,72.903014,19.051421,    M/W   
KHODADAD CIRCLE (DADAR TT),0,72.847146,19.017155,    F/S   
ASHISH COMPLEX,0,72.8620167,19.2613833,    R/N   
YOGI NAGAR (BORIVALI -W),0,72.841595,19.235045,    R/C   
"SAIBABA MANDIR (GOVANDI), KOKAN BANK",0,72.919617,19.06494,    M/W   
"PRARTHANA SAMAJ, HARKISHANDAS HOSPITAL",0,72.819754,18.959047,    D   
MAHATMA GANDHI VIDYALAYA (JOGESHWARI-W),0,72.836775,19.14322,    H/W   
NAIK NAGAR (DHARAVI),0,72.86467,19.050953,    F/N   
"KANNAMWAR NAGAR, BUILDING NO.175",0,72.940885,19.116438,    N   
FERRY WHARF,0,72.849428,18.957034,    E   
DURGAMATA MANDIR,0,72.862976,19.202896,    R/S   
"MATHADI BHAVAN, COMMODITY EXCHANGE",0,73.009399,19.078968,    N   
BORIVALI (W) STATION,0,72.856388,19.229859,    R/C   
IJMIMA,0,72.831249,19.184113,    P/N   
ALIKA NAGAR JUNCTION,0,72.87245,19.197869,    R/S   
"K.E.M HOSPITAL, NURSES QUARTERS",0,72.843101,19.000837,    F/S   
JUHU BEACH,0,72.827602,19.09602,    M/E   
GOREGAON STATION (E) BUS STATION,0,72.850287,19.165217,    H/W   
STANDARD ALKALI COMPANY,0,73.00636,19.119451,    T   
VIDYA MANDIR (DAHISAR-E),0,72.862631,19.254968,    R/N   
DR. SHYAMAPRASAD MUKHERJEE CHOWK(MUSEUM),0,72.83219,18.925629,    A   
"CHANDIVALI STUDIO, PETROL PUMP",0,72.896007,19.114585,    N   
BHANDUP POLICE STATION,0,72.937278,19.150939,    T   
SIDDHARTH NAGAR (GOREGAON-W) NO.2,0,72.843525,19.15514,    H/W   
PAREL STATION (E),0,72.836933,19.00713,    F/S   
SHANTI NAGAR,0,72.875686,19.079163,    L   
MALAD STATION (W),0,72.848559,19.18978,    P/N   
S.K.STONE (MIRA ROAD),0,72.869768,19.28538,    R/N   
ELIA SARVAT JUNIOR COLLEGE,0,72.8247667,19.18725,    P/N   
"MUKESH CHOWK (UMAR PARK, TATA GARDEN)",0,72.803786,18.965728,    D   
G.S COLONY (BANDRA-E),0,72.847665,19.063853,    M/E   
ADDITIONAL C.P.OFFICE (BANDRA-W),0,72.822763,19.063602,    M/E   
KALA NAGAR (BANDRA-E),0,72.846255,19.056345,    F/N   
SKYLARK,0,72.823531,19.146499,    H/W   
MHADA COLONY (MAJAS),0,72.866371,19.134104,    G/N   
BHAYANDER PHATAK (POLICE CHOWKY),0,72.85507,19.298869,    R/N   
"CHAITYABHUMI, BHAGOJI KEER CREMETORI",0,72.835789,19.025315,    G/S   
AHILYABAI HOLKAR CHOWK (CHURCHGATE),0,72.82889,18.932827,    A   
JOHAR CHOWK (BHENDI BAZAAR),0,72.83167,18.959534,    E   
GOREGAON CHECK NAKA NO.1,0,72.858653,19.165132,    H/W   
"PAREL S.T.DEPOT, SANT ROHIDAS CHOWK",0,72.831384,19.010351,    G/S   
JOGESHWARI TABELA,0,72.845295,19.13832,    K/W   
"GODREJ FOODS COMPANY, VEG.OILS (WADALA-E)",0,72.861512,19.009566,    F/N   
BHAKTI PARK GATE (ANIK),0,72.879433,19.032919,    F/N   
COMRADE P.K.KURNE CHOWK (WORLI ),0,72.820599,19.004363,    G/S   
GODREJ SOAP COMPANY (VIKHROLI-E),0,72.925825,19.093209,    N   
BANDRA (E) PHATAK,0,72.841399,19.05702,    M/E   
MADINA MANZIL (MALAD-W),0,72.845689,19.173571,    H/W   
KURLA DEPOT,0,72.876562,19.0748,    L   
PUMP HOUSE (ANDHERI-E),0,72.856577,19.125643,    G/N   
GODREJ COMPANY (VIKHROLI-E),0,72.929302,19.101332,    N   
HOUSING COLONY (GOREGAON-E),0,72.868479,19.173394,    H/W   
KACHPADA,0,72.835476,19.189546,    P/N   
MORE MALL,0,72.839993,19.21479,    R/S   
BORIVALI (W) BUS STATION,0,72.856976,19.232172,    R/C   
VASANTRAO NAIK CHOWK (TARDEO),0,72.816773,18.96928,    D   
OLD AGRA ROAD (KURLA-W),0,72.879781,19.079138,    L   
SUNFLOWER SOCIETY,0,72.875113,19.214484,    R/C   
MILITARY CAMP (KALINA),0,72.857991,19.081955,    M/E   
STATE BANK (VILE PARLE-W),0,72.829947,19.110015,    K/W   
SHREE RAM MILL,0,72.822048,18.997769,    G/S   
RAWAL PADA,0,72.870113,19.245568,    R/N   
MARWAH ROAD JUNCTION (SAKI VIHAR ROAD),0,72.887864,19.10964,    N   
BANDRA BUS STATION,0,72.845229,19.055793,    F/N   
MADHUBAN SOCIETY,0,72.836078,19.224038,    R/C   
SHANTIVAN ROAD JUNCTION (OSHIWARA),0,72.831712,19.151546,    H/W   
JUHU NAGAR (VASHI),0,73.00158,19.084517,    N   
C.C.I.COLONY (GOREGAON-W),0,72.839432,19.163106,    H/W   
VILE PARLE (W),0,72.8394,19.102406,    K/W   
SHIVAJIRAJE COMPLEX (KANDIVALI-W) (EXTENSION),0,72.821859,19.202157,    R/S   
LOHA BHAVAN,0,72.841493,18.952268,    B   
BANDRA DEPOT,0,72.839257,19.053583,    F/N   
KAMANI,0,72.885176,19.08457,    L   
SANDUWADI (CHEMBUR-E),0,72.897541,19.053271,    M/W   
CANARA BANK,0,72.860761,19.058874,    L   
INDUSTRIAL ESTATE (VIKHROLI-W),0,72.913935,19.100163,    N   
KHERWADI (BANDRA-E),0,72.846641,19.060465,    M/E   
ISMAIL YUSUF COLLEGE,0,72.855336,19.134496,    G/N   
VASHI BUS STATION,0,72.999059,19.074427,    N   
LION S GATE,0,72.833926,18.926796,    A   
CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),0,72.835303,18.939282,    A   
"C.B.D.BELAPUR, KONKAN BHAVAN",0,73.039636,19.024138,    M/W   
ANKUR PALACE,0,72.849517,19.222737,    R/C   
S.K.PATIL GARDEN (CHARNI ROAD),0,72.821481,18.949146,    B   
VATSALABAI DESAI CHOWK (HAJI ALI),0,72.811724,18.977253,    D   
MHADESHWAR MANDIR,0,72.82371,19.136562,    K/W   
CADBURY JUNCTION (THANE),0,72.968033,19.204087,    T   
"ALBERT ROAD, TANAJI MALUSARE CHOWK",0,72.842258,18.984638,    E   
SIDDHIVINAYAK TOWER (THANE),0,72.973349,19.209047,    T   
MINILAND SOCIETY (BHANDUP-W),0,72.933428,19.146918,    T   
WADALA FLYOVER BRIDGE,0,72.862561,19.018673,    F/N   
JAIHIND CINEMA,0,72.83525,18.984634,    E   
NITIN COMPANY JUNCTION,0,72.963116,19.199182,    T   
SHIVAJI CHOWK (MULUND-W),0,72.937721,19.175936,    T   
WORLD TRADE CENTRE,0,72.818091,18.915374,    A   
CENTRAL CINEMA,0,72.818352,18.954528,    D   
BHAGWATI HOSPITAL,0,72.854631,19.241051,    R/N   
CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),0,72.833403,18.940753,    A   
MAHIM MACHHIMAR NAGAR,0,72.843706,19.046514,    F/N   
GANDHI NAGAR (KANJURMARG),0,72.925239,19.126509,    N   
MAHAVIR NAGAR -EXTENSION (KANDIVLI-W),0,72.836969,19.215267,    R/S   
KHERANI BAUG,0,72.897636,19.103338,    N   
NEW INDIA QUARTERS (ANDHERI-W),0,72.837898,19.116001,    K/W   
A.H.ANSARI CHOWK (NAGPADA),0,72.831623,18.970809,    E   
"R.C.F.COLONY (CHEMBUR), GOLF CLUB",0,72.898636,19.046026,    M/W   
SHINDEWADI (DADAR-E),0,72.843142,19.011299,    F/S   
GANESH CHOWK,0,72.833212,19.215264,    R/S   
OVALE,0,72.960435,19.274498,    T   
DUDHSAGAR SOCIETY,0,72.859279,19.168231,    H/W   
DHARAVI PUMPING STATION,0,72.861442,19.047166,    F/N   
KALA NAGAR (BANDRA-E),0,72.848736,19.053727,    F/N   
VARTAK NAGAR,0,72.961785,19.210059,    T   
URBAN CO-OPERATIVE BANK (MULUND-W),0,72.952068,19.168584,    T   
SEAWOOD DARAVE RAILWAY STATION,0,73.01737,19.021174,    M/W   
PRAGATI HIGH SCHOOL (GORAI),0,72.822199,19.227425,    R/S   
S.R.A COLONY MANKHURD (LALLUBHAI COMPOUND),0,72.926908,19.049801,    M/W   
AAREY UNIT NO.7,0,72.8822667,19.1591,    H/W   
SANT GADGE MAHARAJ CHOWK (SAATRASTA),0,72.825879,18.98142,    E   
"DIVA VILLAGE, SECTOR 8",0,72.994685,19.148109,    T   
SUNCITY COMPLEX,0,72.921636,19.125921,    N   
A.T.I. (CHUNABHATTI),0,72.881294,19.054078,    L   
NEHRU PLANETARIUM (WORLI),0,72.813784,18.988575,    E   
"DR.DATTA SAMANT CHOWK, SAKINAKA",0,72.887239,19.105006,    N   
SHANTARAM PUJARE CHOWK (KALA CHOWKY),0,72.835901,18.989449,    F/S   
KINGSTON SEZ (POWAI),0,72.910767,19.112774,    N   
PARLESHWAR MANDIR,0,72.8459,19.102979,    K/W   
C.B.I.QUARTERS (GHATKOPAR-E),0,72.910824,19.081751,    N   
KASHI VILLAGE,0,72.885709,19.274411,    R/N   
MAHARSHI ARVIND CHOWK (MULUND-W),0,72.951868,19.175603,    T   
TALOJA PHATA,0,73.086215,19.032063,    N   
TURBHE POLICE STATION,0,73.018999,19.063011,    N   
KAMALA NEHRU PARK (MALABAR HILL),0,72.804717,18.955276,    D   
COAL BUNDER,0,72.858384,18.98332,    E   
TEEN TAKI (KOPAR KHAIRANE),0,73.003067,19.104997,    T   
PIONEER HIGH SCHOOL,0,72.854556,19.030801,    F/N   
"ORLEM CHURCH, VALNAI VILLAGE",0,72.838324,19.195456,    P/N   
YASHKRIPA BUILDING,0,72.841919,19.221042,    R/C   
BELPADA VILLAGE,0,73.060242,19.028456,    N   
HUMA CINEMA (KANJURMARG-W),0,72.925837,19.129599,    N   
SEEPZ VILLAGE,0,72.876288,19.129601,    G/N   
RUSHI COMPLEX (DAHISAR-W),0,72.851514,19.251646,    R/N   
MAHESHWARI UDYAN (KINGS CIRCLE),0,72.856391,19.02802,    F/N   
"CHECK POST NO.2, MAROL POLICE CAMP",0,72.879988,19.123911,    G/N   
KANJUR MARG VILLAGE (EEH),0,72.941805,19.130206,    T   
"KHAR POLICE STATION, SACRED HEART SCHOOL",0,72.837615,19.074263,    M/E   
MAHESHWARI UDYAN (KINGS CIRCLE),0,72.856485,19.028354,    F/N   
"TARDEO BUS STATION, RUSI MEHTA CHOWK",0,72.820442,18.964576,    D   
SAHAKAR NAGAR (WADALA-W),0,72.85131,19.012063,    F/S   
BHANDUP STATION (W) ROAD,0,72.936014,19.146087,    T   
KALA NAGAR (BANDRA-E),0,72.847785,19.054612,    F/N   
MUMBAI CENTRAL DEPOT,0,72.825025,18.969223,    E   
RAM GANESH GADKARI CHOWK (DADAR-W),0,72.837786,19.021883,    G/S   
GEETA NAGAR (COLABA),0,72.808543,18.913885,    A   
MAZGAON POST OFFICE,0,72.840454,18.970986,    E   
PT.PALUSKAR CHOWK (OPERA HOUSE)- MARWADI VIDYALAYA,0,72.81835,18.957564,    D   
ERLA,0,72.840024,19.10686,    K/W   
WADALA BUS DEPOT,0,72.85317,19.014467,    F/N   
"SAMAJ MANDIR HALL (SION KOLIWADA), PRATIKSHA NAGAR NO.1",0,72.868837,19.040566,    F/N   
MONGINIS (ANDHERI-W),0,72.831731,19.138835,    K/W   
BANDRA STATION (E),0,72.841933,19.054816,    F/N   
"RAJMATA AHILYABAI HOLKAR UDYAN, KURLA LION S PARK",0,72.872807,19.061383,    L   
RAHAT APARTMENT,0,72.879773,19.07556,    L   
BHANDUP STATION (E),0,72.939741,19.143369,    T   
LALJIPADA POLICE CHOWKY,0,72.834163,19.203846,    R/S   
CHIRA BAZAR,0,72.825288,18.949059,    B   
NOORBAUG,0,72.837801,18.962538,    E   
"DR.AMBEDKAR UDYAN, CHEMBUR STATION",0,72.901396,19.059822,    M/W   
"M.M.R.D.A., FAMILY COURT (BKC)",0,72.851081,19.056041,    F/N   
CHARKOP NAKA,0,72.822585,19.209204,    R/S   
SMALLSCALE INDUSTRIES,0,72.857049,19.160677,    H/W   
THAKUR NAGAR (CAVES ROAD),0,72.858299,19.137867,    G/N   
BHAVANS COLLEGE,0,72.838471,19.12471,    K/W   
AGARKAR CHOWK (ANDHERI-E),0,72.848236,19.119865,    K/W   
VASANTRAO NAIK CHOWK (TARDEO),0,72.817257,18.96919,    D   
INCOME TAX COLONY (JOGESHWARI-E),0,72.860765,19.131129,    G/N   
DAWN MILL,0,72.828515,18.998153,    G/S   
SHREENATH COMPLEX,0,72.861934,19.292196,    R/N   
LOKPURAM,0,72.9697,19.22475,    T   
J.MEHTA MARG (NAPEAN SEA ROAD),0,72.796119,18.950905,    D   
SAHAKAR NAGAR (SCLR- KURLA-E),0,72.893527,19.063451,    M/W   
ACHARYA ATRE CHOWK (WORLI NAKA),0,72.817554,18.999184,    G/S   
PRAVASI INDUSTRIAL ESTATE,0,72.854703,19.172845,    H/W   
"ANAND NAGAR, APPAPADA (MALAD-E)",0,72.869829,19.190514,    P/N   
VISHNU NAGAR,0,72.902815,19.022683,    M/W   
SATYAM BUILDING,0,72.832802,19.005664,    G/S   
WORLD TRADE CENTRE,0,72.818566,18.915013,    A   
SANTOSH NAGAR (EXTENSION),0,72.876772,19.167318,    H/W   
MULUND STATION (E),0,72.956175,19.170779,    T   
BMC COMMISSIONERS BUNGALOW,0,72.811442,18.973224,    D   
SANSKRITI APARTMENT,0,72.863284,19.212942,    R/S   
KHAMBATA LANE,0,72.824282,18.960396,    D   
CALICO CHEMICALS,0,72.89778,19.022347,    M/W   
NEW CUSTOM HOUSE,0,72.839617,18.934081,    A   
"KHAR, LINKING ROAD",0,72.834129,19.072165,    M/E   
M.H.B.COLONY (BORIVALI -W),0,72.838355,19.230553,    R/C   
DIAMOND BOURSE (BKC),0,72.864946,19.066989,    L   
R.T.O.CAMP (KASHIMIRA),0,72.889852,19.284386,    R/N   
GURU NANAK SCHOOL (VIKHROLI-W),0,72.917194,19.104329,    N   
TATA COLONY (BANDRA-E),0,72.856597,19.06197,    L   
"BANDRA (E) PHATAK, GATE NO.18",0,72.841409,19.056225,    M/E   
SHANTI NAGAR (KALINA),0,72.84972,19.074253,    M/E   
JOGESHWARI STATION-E,0,72.850107,19.135288,    G/N   
SAVARKAR NAGAR,0,72.865073,19.243054,    R/N   
ADARSH MARKET,0,73.017842,19.013098,    M/W   
MARAWALI CHURCH,0,72.893784,19.040947,    M/W   
"MAROL NAKA, MATA RAMABAI AMBEDKAR CHOWK",0,72.880499,19.107831,    G/N   
"TATA NAGAR, SAMBHAJI NAGAR",0,72.921388,19.051968,    M/W   
MAHIM,0,72.840793,19.041318,    F/N   
AMBOLI NAKA,0,72.846567,19.127606,    K/W   
SAI GARDEN (KANDIVALI-E),0,72.873162,19.199171,    R/S   
KHIRA NAGAR (SANTACRUZ-W),0,72.838138,19.086523,    M/E   
MANSUKH DYEING COMPANY,0,72.93384,19.129564,    T   
TRAFFIC POLICE H.Q (WORLI),0,72.816662,19.009329,    G/S   
N.S.C COMPOUND (GOREGAON-E),0,72.855963,19.149122,    H/W   
ORLEM WELL,0,72.839933,19.193361,    P/N   
MAHESHWARI UDYAN (KINGS CIRCLE),0,72.85658,19.028318,    F/N   
A.H.ANSARI CHOWK (NAGPADA),0,72.83238,18.97398,    E   
KHIRA NAGAR (SANTACRUZ-W),0,72.838166,19.086957,    M/E   
NEHRU PLANETARIUM (WORLI),0,72.813944,18.989397,    E   
JUHU BUS STATION,0,72.826651,19.108396,    K/W   
E.S.I.S. LOCAL OFFICE POWAI,0,72.889486,19.117329,    G/N   
I.T. PARK MAIN GATE (MALAD-E),0,72.881132,19.176074,    H/W   
DINDOSHI DEPOT,0,72.864903,19.17557,    H/W   
CHUNABHATTI,0,72.867301,19.051813,    L   
MILIND NAGAR (BHANDUP-W),0,72.931782,19.158798,    T   
"MUKUND COMPANY, P.W.D.OFFICE (KAMANI)",0,72.890383,19.084256,    N   
"VISHAL HALL, PRAKASH STUDIO",0,72.852248,19.118133,    G/N   
DOMNIC SCHOOL,0,72.863733,19.126469,    G/N   
R.C.F.(CHEMBUR) HOSTEL,0,72.893271,19.039258,    M/W   
SUYASH SHOPPING CENTRE,0,72.877595,19.175991,    H/W   
KASHI VILLAGE,0,72.885661,19.27395,    R/N   
MAROL DEPOT,0,72.865183,19.117923,    G/N   
SHIVAJI CHOWK (NERUL),0,73.023211,19.044255,    N   
ZAKERIA MASJID,0,72.833232,18.952714,    B   
"MALLET BUNDER, RAILWAY CROSSING",0,72.846055,18.958929,    E   
EVERARD SOCIETY,0,72.877363,19.049496,    L   
SAMRAT ASHOK NAGAR (DEONAR),0,72.911563,19.054495,    M/W   
HOLY SPIRIT HOSPITAL (ANDHERI-E),0,72.867326,19.127139,    G/N   
"SSC BOARD OFFICE, ST.LAWRENCE SCHOOL (VASHI)",0,73.001245,19.074164,    N   
BHANDUP PUMPING CENTRE,0,72.957706,19.154409,    T   
AJARA BANK,0,72.825344,19.231005,    R/C   
HIRANANDANI GARDEN (POWAI),0,72.908884,19.115764,    N   
SAMRAT HOTEL (CHURCHGATE),0,72.826366,18.930711,    A   
GODREJ CHOWK (KEMPS CORNER),0,72.808289,18.96397,    D   
"PODDAR HOSPITAL (WORLI), SIDDHARTH NAGAR",0,72.81587,19.003185,    G/S   
SHIPPING CORPORATION (POWAI),0,72.898379,19.123132,    N   
SHREYAS CINEMA,0,72.910925,19.092501,    N   
NAVA GAON (DAHISAR-W),0,72.85374,19.251449,    R/N   
HITCO,0,72.877353,19.2799,    R/N   
PENKARPADA,0,72.872253,19.263492,    R/N   
PRABODHANKAR THACKERAY NAGAR MARKET (CHARKOP),0,72.828533,19.21611,    R/S   
MAHINDRA COMPANY GATE (B.H.A.D. COLONY),0,72.8648,19.205391,    R/S   
SANTOSH NAGAR (EXTENSION),0,72.876791,19.167291,    H/W   
POISAR DEPOT,0,72.850664,19.213685,    R/S   
LIBRA SOCIETY,0,72.821909,19.198995,    P/N   
VATSALABAI DESAI CHOWK (HAJI ALI),0,72.812114,18.97598,    D   
BALKANJI BARI SCHOOL,0,72.832704,19.084712,    M/E   
NAIR HOSPITAL,0,72.822675,18.973856,    E   
ADARSH HIGH SCHOOL (ANIK),0,72.875943,19.021995,    F/N   
LOKIM COMPANY,0,72.976612,19.22987,    T   
AGARKAR CHOWK (ANDHERI-E),0,72.848113,19.118085,    K/W   
GHATLA MUNICIPAL SCHOOL,0,72.906966,19.052714,    M/W   
BORIVALI (W) BUS STATION,0,72.85705,19.23235,    R/C   
SAHAR CARGO COMPLEX,0,72.865337,19.097506,    M/E   
NAVY NAGAR (COLABA),0,72.808796,18.907471,    A   
KANDIVALI STATION (W),0,72.85125,19.205239,    R/S   
VASHI VILLAGE,0,72.988948,19.069351,    N   
CHAKALA,0,72.858655,19.115119,    G/N   
SHIVNERI BUILDING (BORIVALI -W),0,72.824425,19.227047,    R/C   
MULUND SONAPUR,0,72.953798,19.17825,    T   
BABU GENU MARKET,0,72.904224,19.095932,    N   
NADKARNI PARK WELFARE CENTRE,0,72.863082,19.016144,    F/N   
RADHA SILK MILL,0,72.855512,19.126121,    G/N   
SARASWATI VIDYAMANDIR (MAHIM),0,72.847752,19.034538,    F/N   
BEST POWER HOUSE (KUSSARA),0,72.845497,18.970095,    E   
"SHIVNER CHOWK, GANESH MANDIR (GHATKOPAR-E)",0,72.912524,19.082058,    N   
PRABODHANKAR THACKERAY NAGAR BUS STATION (CHARKOP),0,72.829119,19.220185,    R/S   
JAMA MASJID (MIRA ROAD),0,72.857496,19.284515,    R/N   
GIRISHIKHAR,0,72.87272,19.235973,    R/N   
KAMALA VIHAR SPORTS COMPLEX (POISAR),0,72.843257,19.212723,    R/S   
FAROOKH VIDYALAYA,0,72.847486,19.131618,    G/N   
AMBAWADI,0,72.859691,19.24053,    R/N   
MOVIE STAR TALKIES (GOREGAON-W),0,72.8469333,19.1517,    H/W   
E.S.I.S.HOSPITAL (THANE),0,72.954206,19.20378,    T   
VIKHROLI STATION ROAD (E),0,72.933453,19.109291,    N   
"KEVA FRAGRANCES, KELKAR COMPANY",0,72.948312,19.184474,    T   
SHASTRI NAGAR (GOREGAON-W),0,72.836554,19.159282,    H/W   
SHAHAJIRAJE SPORTS COMPLEX (ANDHERI-W),0,72.83691,19.127112,    K/W   
SHANGRILA COMPANY,0,72.93742,19.155619,    T   
"D.N.NAGAR, BARFIWALA VIDYALAYA",0,72.830478,19.124136,    K/W   
DR.BHADKAMKAR ROAD,0,72.817303,18.960066,    D   
NERUL SECTOR 2,0,73.017777,19.044618,    N   
NEHRU NAGAR (KURLA-E),0,72.883704,19.061875,    L   
MAROL LIONS CLUB,0,72.875243,19.109572,    G/N   
"TALAVALI NAKA, NOCIL COMPANY",0,73.003549,19.130744,    T   
JANKALYAN NAGAR,0,72.818847,19.19967,    P/N   
CANOSSA SCHOOL (ANDHERI-E),0,72.865131,19.125015,    G/N   
ELCO MARKET,0,72.832327,19.055568,    M/E   
JUHU BUS STATION,0,72.826594,19.108206,    K/W   
JAMA MASJID (POWAI),0,72.90265,19.113332,    N   
LASHYACHANDI SOCIETY,0,72.87118,19.17204,    H/W   
"NAHUR VILLAGE, MEHUL CINEMA",0,72.949178,19.165928,    T   
KURLA STATION (W),0,72.879093,19.067393,    L   
"GOVANDI STATION (E), PATWARDHAN SCHOOL",0,72.913359,19.053854,    M/W   
ADDITIONAL C.P.OFFICE (BANDRA-W),0,72.822298,19.062373,    M/E   
BYCULLA STATION (E),0,72.833764,18.977965,    E   
JOHAR CHOWK (BHENDI BAZAAR),0,72.831642,18.959173,    E   
ST.LAWRENCE HIGH SCHOOL (KANDIVALI-E),0,72.847213,19.239547,    R/N   
KOKANI PADA (BORIVALI -E),0,72.870416,19.24742,    R/N   
MOTI MAHAL (BANDRA-W),0,72.832182,19.059335,    M/E   
NOVELTY SILK MILL (DAHISAR-E),0,72.8656,19.253443,    R/N   
JUHU BEACH,0,72.827839,19.096471,    M/E   
SAHYADRI NAGAR (CHARKOP),0,72.828318,19.210825,    R/S   
BHARAT NAGAR (BANDRA-E),0,72.854686,19.065258,    M/E   
BANDRA COLONY BUS STATION,0,72.850736,19.061651,    M/E   
RAJKUMAR (ANDHERI-W),0,72.838517,19.126337,    K/W   
SAVARKAR NAGAR,0,72.865216,19.24299,    R/N   
NAHUR RAILWAY STATION,0,72.943666,19.153831,    T   
WORLD TRADE CENTRE,0,72.818699,18.914923,    A   
DINDOSHI DEPOT,0,72.864846,19.17594,    H/W   
JUIPADA VILLAGE,0,73.016877,19.051484,    N   
"DNYANSADHANA COLLEGE, KOPARI",0,72.965027,19.183942,    T   
COMRADE P.K.KURNE CHOWK (WORLI ),0,72.820863,19.006287,    G/S   
CHAINANI ELDER S HOME,0,72.963543,19.166849,    T   
MANKHURD STATION (NORTH),0,72.933995,19.050353,    M/W   
ASIAN PAINTS,0,72.937486,19.159214,    T   
AGARI PADA (AAREY COLONY),0,72.88075,19.1589,    H/W   
SAHAR CARGO COMPLEX,0,72.865423,19.097407,    M/E   
S.G.BARVE MARG NAKA (KURLA-E),0,72.887924,19.057378,    M/W   
KHODADAD CIRCLE (DADAR TT),0,72.847298,19.016848,    F/S   
KANJUR MARG STATION (W),0,72.92865,19.130756,    T   
VIDYA VIHAR BUS STATION (W),0,72.896637,19.080129,    N   
BHAGWATI HOSPITAL,0,72.854574,19.240771,    R/N   
RABALE NAKA,0,73.002165,19.142706,    T   
SRUSHTI,0,72.868625,19.270166,    R/N   
ASALPHA VILLAGE,0,72.895501,19.096083,    N   
MITHAGAR,0,72.95493,19.16291,    T   
L.I.C COLONY (KHAR-W),0,72.829801,19.066118,    M/E   
SHAMRAO VITHAL BANK (CHEMBUR),0,73.003274,19.059799,    N   
VESAVA-YARI ROAD BUS STATION,0,72.808584,19.139558,    K/W   
CHIRAG NAGAR,0,72.897585,19.086616,    N   
RAM GANESH GADKARI CHOWK (DADAR-W),0,72.841032,19.026421,    F/N   
"MITH CHOWKY, KAVI.V.R.KANT CHOWK",0,72.835044,19.19558,    P/N   
GHATKOPAR BUS STATION,0,72.918547,19.088004,    N   
ROYAL COLLEGE,0,72.870709,19.269725,    R/N   
KAMAL AMROHI STUDIO,0,72.874651,19.133656,    G/N   
JIJAMATA VIDYALAYA (MALAD-E),0,72.865247,19.188091,    P/N   
ANITA NAGAR,0,72.875921,19.197202,    R/S   
PT.PALUSKAR CHOWK (OPERA HOUSE),0,72.816197,18.954997,    D   
PRINCESS STREET (KALBADEVI),0,72.827075,18.94654,    B   
KURLA BUS STATION (E),0,72.880928,19.064919,    L   
COCACOLA COMPANY,0,72.926357,19.280728,    R/N   
DAHISAR STATION (W),0,72.859067,19.250115,    R/N   
MAFCO MARKET (SANPADA),0,73.009101,19.070332,    N   
INTER STATE BUS STATION (ANIK),0,72.879181,19.042585,    M/W   
ADARSH NAGAR (JOGESHWARI-W),0,72.831916,19.1459,    H/W   
DOMESTIC AIRPORT TERMINAL 1-A,0,72.85578,19.093373,    M/E   
VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),0,72.828113,18.942963,    B   
"MAHARASHTRA COLLEGE, ALEXANDRA CINEMA",0,72.827362,18.967346,    E   
KURLA DEPOT,0,72.878081,19.076996,    L   
MHATRE PEN COMPANY,0,72.837394,19.013301,    F/S   
KANJUR VILLAGE,0,72.936254,19.132545,    T   
MAROL BHAVAN,0,72.882692,19.112475,    G/N   
DATTANI PARK,0,72.868648,19.211635,    R/C   
RANI LAXMIBAI CHOWK (SION),0,72.86399,19.043879,    F/N   
BEST POWER HOUSE (KUSSARA),0,72.84527,18.968839,    E   
"JAGATDEV N.VARMA CHOWK, KAPOLE NIWAS",0,72.852062,19.0235,    F/N   
R.T.O.(GHATKOPAR-E),0,72.910532,19.073231,    N   
M.M.R.D.A.COLONY BUILDING NO.31 (MAHUL),0,72.888464,19.017465,    F/N   
"RETI BUNDER, KHARIGAON (KALWA)",0,73.015457,19.210259,    T   
I.N.S.HAMALA (MAIN GATE) MARVE,0,72.798524,19.19173,    P/N   
DATTANI PARK,0,72.868249,19.211653,    R/C   
GHATKOPAR BUS STATION,0,72.918595,19.087778,    N   
MADKEBUWA CHOWK (PAREL),0,72.840753,19.004684,    F/S   
PATLI PADA,0,72.976015,19.246077,    T   
YASHODHAN NAGAR (THANE),0,72.954054,19.208478,    T   
MAHIM PHATAK,0,72.845399,19.042884,    F/N   
DHARAVI DEPOT,0,72.858409,19.051501,    F/N   
KAPILVASTU BUDDHA VIHAR (KALINA),0,72.860552,19.074955,    L   
HOLY NAME SCHOOL (COLABA),0,72.831679,18.923162,    A   
PATHANWADI,0,72.858587,19.180969,    P/N   
HIRADEVI MANDIR,0,72.78657,19.157598,    H/W   
ASMITA JYOTI,0,72.826865,19.196397,    P/N   
SANTOSH NAGAR (EXTENSION),0,72.876668,19.167472,    H/W   
SWAMI DAYANAND SARASWATI CHOWK (FORT),0,72.837536,18.936275,    A   
CHAKALA CIGARETTE FACTORY,0,72.859658,19.1067,    G/N   
MATUNGA STATION (E),0,72.850663,19.026779,    F/N   
DATTANI PARK,0,72.869199,19.21169,    R/C   
BUILDING NO.5-N.G.PARK,0,72.870067,19.243137,    R/N   
"GHATLA VILLAGE, GAJANAN PATIL MARG",0,72.905597,19.052948,    M/W   
ABHINAV NAGAR,0,72.8679333,19.2316667,    R/C   
