name,styleUrl,longitude,latitude,ward
JUHU VILLAGE (NAVI MUMBAI),0,73.002949,19.086685,NW-25
KALAMBOLI COLONY,0,73.10057,19.02206,NW-17
KOPAR KHAIRANE,0,73.001852,19.10937,NW-5
NARMADESHWAR MANDIR,0,72.939772,19.040868,NW-7
NERUL GYMKHANA,0,73.015833,19.026306,NW-9
Y.B.CHAVAN MARG JUNCTION (VASHI),0,72.997471,19.067796,NW-25
RAM BAUG (GOREGAON-W),0,72.843995,19.163362,NW-31
AAREY UNIT NO.32,0,72.870262,19.164027,NW-26
DR.AMBEDKAR CHOWK (GOREGAON-E),0,72.85688,19.173506,NW-6
BPCL SPORTS CLUB,0,72.896002,19.027884,NW-34
PINK CORNER,0,72.889979,19.051687,NW-12
GANESH NAGAR VEER ABDUL HAMID ROAD JUNCTION,0,72.876825,19.02429,NW-34
AZAD NAGAR (ANDHERI),0,72.837573,19.130717,NW-14
GANGA BHAVAN,0,72.810347,19.135034,NW-14
HIGHLAND GARDEN,0,72.828836,19.145618,NW-31
JEEVAN NAGAR,0,72.831347,19.1313,NW-14
LOKHANDWALA COMPLEX JUNCTION (JOGESHWARI-W),0,72.831386,19.142376,NW-31
TELEPHONE EXCHANGE (ANDHERI-W),0,72.825632,19.133898,NW-14
AMIRA APARTMENTS,0,72.816638,19.18113,NW-23
J.J.HOSPITAL NURSING SOCIETY (MADH),0,72.797694,19.185135,NW-23
KHARODI VILLAGE,0,72.818431,19.196354,NW-23
MADH JETTY,0,72.801983,19.14454,NW-37
SHIVAJIRAJE COMPLEX (KANDIVALI-W) (EXTENSION),0,72.821983,19.202084,NW-23
MARSHAL WADI,0,72.797765,19.180302,NW-23
ANAND NAGAR (DAHISAR),0,72.864665,19.258167,NW-11
BHAIDAYA NAGAR,0,72.857651,19.310397,NW-18
SEAWOOD DARAVE RAILWAY PHATAK,0,73.015138,19.023443,NW-9
SHIVAJI CHOWK (KHARGHAR SECTOR 8),0,73.067433,19.043457,NW-17
TATA PRESS (NERUL),0,73.028861,19.039158,NW-9
VIVEKANAND SCHOOL (JUI NAGAR),0,73.013166,19.062959,NW-25
CRISIL HOUSE,0,72.910651,19.117336,NW-16
DAHISAR CHECK NAKA,0,72.871837,19.258568,NW-11
HANUMAN TEKDI (BORIVALI -E),0,72.869859,19.240319,NW-35
"MAHAVISHNU, SAMRAT HOTEL",0,72.875363,19.265219,NW-11
AKSA VILLAGE,0,72.797626,19.176516,NW-37
JANKALYAN NAGAR,0,72.818618,19.199796,NW-23
"JANTA COLONY, SHIV MANDIR",0,72.83388,19.200132,NW-23
MALVANI BLOCK NO.6,0,72.819788,19.1892,NW-23
RETREAT HOTEL (MADH),0,72.789178,19.153896,NW-37
"HEMGIRI SOCIETY, GANESH MANDIR",0,72.864098,19.235627,NW-35
BLOOD BANK,0,72.861393,19.2743,NW-11
"ANGAN WADI, MANALI VILLAGE",0,72.8662,19.235402,NW-35
MAGATHANE TELEPHONE EXCHANGE,0,72.867048,19.216034,NW-22
PUNJAB FOUNDRY (MIRA ROAD),0,72.881703,19.275963,NW-3
SAIKRUPA COMPLEX,0,72.8860667,19.2715167,NW-3
"SHEETAL NAGAR, MTNL (MIRA ROAD)",0,72.866106,19.283535,NW-18
ST.XAVIER S HIGH SCHOOL (KASHIMIRA),0,72.8882333,19.2696,NW-3
GHATKOPAR POST OFFICE,0,72.905909,19.087468,NW-28
HIRANANDANI GARDEN (POWAI),0,72.909302,19.116215,NW-16
JAIN MANDIR (BHANDUP-W),0,72.937763,19.149792,NW-36
MILIND NAGAR (BHANDUP-W),0,72.932077,19.158446,NW-36
PLEASANT PARK (MIRA ROAD),0,72.877118,19.275428,NW-3
RAJASHREE CINEMA,0,72.863709,19.250967,NW-11
"MUNICIPAL MARKET, SAIBABA MANDIR-(BORIVALI -E)",0,72.868603,19.241357,NW-35
"SAMATA NAGAR, BUILDING NO.3&5",0,72.86751,19.205943,NW-22
THAKUR CINEMA (KANDIVALI-E),0,72.873118,19.210002,NW-22
DAHISAR BUS STATION,0,72.873549,19.258985,NW-11
LOHA BHAVAN,0,72.841313,18.952006,NW-13
NAVY NAGAR (COLABA),0,72.808967,18.90748,NW-19
SANDHURST ROAD STATION,0,72.838819,18.96084,NW-13
WADI BUNDER,0,72.842031,18.957508,NW-13
"BHOIWADA, MANE MASTER CHOWK",0,72.844979,19.005491,NW-8
"RAJA SHIVAJI HIGH SCHOOL, HINDU COLONY (DADAR-E)",0,72.847114,19.021402,NW-8
KANHERI CAVES BASE,0,72.901115,19.208875,NW-22
"MAHARASHTRA NATURE PARK, P.M.G.P COLONY (DHARAVI)",0,72.861696,19.051801,NW-21
DATTA MANDIR (INCOME TAX COLONY),0,72.862343,19.13131,NW-2
MORARJI NAGAR (POWAI),0,72.897548,19.133783,NW-20
SHANKARWADI (JOGESHWARI-E),0,72.8555,19.129581,NW-2
PANDEY NAGAR,0,72.877605,19.213293,NW-22
GHATKOPAR BUS STATION,0,72.918272,19.088004,NW-28
NAHUR STATION (E),0,72.94704,19.154373,NW-36
ODEON CINEMA,0,72.910682,19.079438,NW-28
PANT NAGAR,0,72.914063,19.083567,NW-28
RAMABAI NAGAR (GHATKOPAR-E),0,72.915946,19.0784,NW-28
PICNIC POINT ROAD,0,72.883905,19.225247,NW-22
CHECK POST,0,72.899165,19.209651,NW-22
KALAKILLA,0,72.859152,19.048014,NW-21
"MAHARANA PRATAP CHOWK, MAZGAON POST OFFICE",0,72.840539,18.971411,NW-13
TANK BUNDER,0,72.846215,18.98895,NW-13
DADASAHEB SARFARE CHOWK,0,72.84884,19.012757,NW-8
HINDUSTAN PETROLEUM (REAY ROAD),0,72.855755,18.981259,NW-13
NEW AGRIPADA,0,72.827298,18.976281,NW-13
CENTRAL LABOUR INSTITUTE,0,72.86584,19.049102,NW-21
KALBADEVI,0,72.82885,18.946884,NW-4
MANDVI POST OFFICE,0,72.832631,18.956129,NW-4
RAILWAY ACCIDENT COURT,0,72.839258,18.943729,NW-19
MUNICIPAL SCHOOL (KURLA-E),0,72.893275,19.067556,NW-12
JOGESHWARI VIKHROLI LINK ROAD (KANJURMARG-E),0,72.938755,19.12493,NW-16
DR.AMBEDKAR STATUE (FORT),0,72.829644,18.927055,NW-19
"DR.AMBEDKAR NAGAR, DHOBI GHAT COLABA",0,72.819281,18.911481,NW-19
JEEVAN BIMA MARG (CHURCHGATE),0,72.825628,18.928145,NW-19
SHALIMAR INDUSTRIES LIMITED,0,72.85326,19.034718,NW-21
LABOUR CAMP (DHARAVI),0,72.853279,19.037375,NW-21
"I.E.S SCHOOL, (J.V.L.R)",0,72.887247,19.128431,NW-20
KOKAN NAGAR (JOGESHWARI-E),0,72.864803,19.134383,NW-2
M.H.B.COLONY (JOGESHWARI-E),0,72.862883,19.133768,NW-2
"SEEPZ VILLAGE, RELIANCE ENERGY TRAINING CENTRE",0,72.882418,19.129504,NW-2
PETIT HALL,0,72.798631,18.955235,NW-4
SAIDHAM,0,72.816954,18.957951,NW-4
DAULAT NAGAR (SANTACRUZ-W),0,72.833327,19.089944,NW-1
JUHU KOLIWADA,0,72.828066,19.085956,NW-1
JUHU TARA ROAD,0,72.827597,19.090066,NW-1
RAMKRISHNA MISSION (KHAR-W),0,72.834231,19.076014,NW-1
ST.TERESA CONVENT SCHOOL (SANTACRUZ-W),0,72.837718,19.076468,NW-1
NIRMAN BHAVAN,0,72.846518,18.963546,NW-13
R.C.CHURCH,0,72.813899,18.900202,NW-19
DNYANESHWAR NAGAR,0,72.85385,19.005406,NW-8
PT.PALUSKAR CHOWK,0,72.815656,18.954409,NW-4
AYYAPA MANDIR (GOREGAON),0,72.831948,19.165179,NW-31
JAWAHAR NAGAR (GOREGAON-W),0,72.846154,19.162198,NW-31
MOTILAL NAGAR POST OFFICE,0,72.84049,19.159095,NW-31
SEEPZ BUS STATION,0,72.872678,19.124594,NW-2
SHIVAJI CHOWK (ANDHERI-E),0,72.849239,19.111952,NW-27
"SIDDHESHWAR SOCIETY, GHARONDA",0,72.999146,19.118874,NW-5
"ISHWAR NAGAR, BHANDUP (W)",0,72.934446,19.144425,NW-36
SHETTY VIDYALAYA (POWAI),0,72.905985,19.115636,NW-20
GOREGAON POLICE STATION,0,72.845834,19.156985,NW-31
CHARAT SINGH COLONY,0,72.864512,19.11122,NW-27
NAVJEEVAN SOCIETY (KURLA-W),0,72.880228,19.077873,NW-32
JUHU HOTEL,0,72.827081,19.105171,NW-14
AIR INDIA QUARTERS,0,72.868692,19.080244,NW-32
HOLY CROSS SCHOOL (KURLA-W),0,72.885747,19.08242,NW-28
VAKOLA MASJID,0,72.855122,19.081565,NW-32
KIDWAI NAGAR,0,72.85418,19.008767,NW-8
SEWREE STATION (W),0,72.853227,18.998458,NW-8
SEWREE STORE,0,72.856862,18.987583,NW-13
"ORDNANCE DEPOT, REAY ROAD (E)",0,72.852355,18.981356,NW-13
RAMBHAU BHOGALE MUNICIPAL SCHOOL,0,72.840798,18.981999,NW-13
SAHARA (GOREGAON-W),0,72.845332,19.15403,NW-31
NEW SIDDHARTH NAGAR (GOREGAON-W),0,72.8390833,19.1592167,NW-31
TECHNICAL SCHOOL (BANDRA-E),0,72.846867,19.063672,NW-29
HILL ROAD GARDEN,0,72.824054,19.05287,NW-29
KAPDA BAZAR (MAHIM),0,72.83941,19.035824,NW-29
"MACCHIMAR NAGAR, RAHEJA HOSPITAL (MAHIM)",0,72.843554,19.046117,NW-29
"VILE PARLE STATION (E), DINANATH NATYAGRUH",0,72.844618,19.100629,NW-27
KAMANI OIL INDUSTRIES (CHANDIVLI),0,72.890761,19.113327,NW-20
MAHILA SANGH (VILE PARLE-E),0,72.852017,19.106904,NW-27
LOKMANYA TILAK NAGAR (ASALPHA),0,72.890357,19.101601,NW-20
SANGHARSH NAGAR (CHANDIVALI),0,72.901113,19.107911,NW-20
SIDDHIVINAYAK MANDIR (PRABHADEVI),0,72.831719,19.01907,NW-33
MUNICIPAL GARAGE (WORLI),0,72.81903,18.995337,NW-33
DURGA PARMESHWARI MANDIR,0,72.833409,19.219302,NW-30
AUGUST KRANTI MAIDAN,0,72.810568,18.963005,NW-4
CUMBALA HILL POST OFFICE,0,72.808796,18.969364,NW-4
GODREJ CHOWK (KEMPS CORNER),0,72.808535,18.96388,NW-4
RIZVI COMPLEX (CARTER ROAD),0,72.822884,19.066538,NW-29
KHERWADI POLICE STATION,0,72.850192,19.064794,NW-29
HANUMAN MANDIR (KHERWADI),0,72.847667,19.06164,NW-29
AAREY PUMP HOUSE,0,72.875068,19.154399,NW-26
"AMARNATH PATIL SPORT COMPLEX, BANGANGA",0,72.914348,19.050819,NW-7
BANUBAI TANDEL MARKET,0,73.01657,19.014182,NW-9
DEONAR BEST STAFF QUARTERS,0,72.914054,19.047196,NW-7
NERUL NAKA,0,73.024513,19.04598,NW-9
PUSHPA HERITAGE (KANDIVALI-W),0,72.838722,19.210675,NW-30
HANUMAN MANDIR (KANDIVALI-W),0,72.824315,19.210578,NW-30
SHIMPAVALI TELEPHONE EXCHANGE,0,72.840805,19.223228,NW-30
AMBASSADOR HOTEL (SAHAR),0,72.875227,19.103176,NW-20
EKTA SOCIETY,0,72.875064,19.1065,NW-20
"MUMBAI CENTRAL STATION, RESERVE BANK",0,72.821387,18.969952,NW-4
NOORBAUG,0,72.836434,18.962419,NW-13
ANDHERI FIRE BRIGADE,0,72.841474,19.112155,NW-27
NAGRI NIWARA BUILDING NO.16-C,0,72.879906,19.175152,NW-26
DAIRY RESEARCH INSTITUTE,0,72.867234,19.152327,NW-26
HANUMAN NAGAR (GOREGAON-E),0,72.874269,19.173045,NW-26
HICKSON & DADAJEE,0,72.854164,19.168002,NW-6
RADHA MAHESHWARI CHOWK,0,72.850322,19.183701,NW-6
OBEROI WOODS (GOREGAON-E),0,72.864564,19.169155,NW-26
PANDURANG WADI,0,72.850662,19.173836,NW-6
"VADAVALI VILLAGE, BORLA SOCIETY",0,72.900812,19.046045,NW-12
DHOBI GHAT (TROMBAY),0,72.946746,19.035457,NW-7
GHANSOLI SECTOR 3,0,73.003365,19.114808,NW-5
AMRUT NAGAR (VIKHROLI-W),0,72.91192,19.101247,NW-28
BABU GENU MARKET,0,72.904167,19.095788,NW-28
MHADA COLONY (HIRANANDANI-POWAI),0,72.905149,19.115229,NW-20
GURU NANAK SCHOOL (VIKHROLI-W),0,72.917621,19.10413,NW-16
HANUMAN ROAD (VILE PARLE -E),0,72.854061,19.105378,NW-27
JUMBO DARSHAN (ANDHERI-E),0,72.852545,19.113869,NW-27
WAREHOUSE (SAHAR),0,72.866931,19.102774,NW-27
"DHARAN TALAO, ASHTAGANDHA SOCIETY",0,73.016417,19.010831,NW-9
DEONAR VILLAGE,0,72.919782,19.050251,NW-7
MAROL MAROSHI BUS STATION,0,72.880171,19.118066,NW-20
"E.S.I.S HOSPITAL, MIDC POLICE STATION",0,72.867901,19.117952,NW-2
JUHU PRABHAT (ANDHERI-E),0,72.828981,19.118235,NW-14
RAHEJA COLLEGE (SANTACRUZ-W),0,72.832352,19.085417,NW-1
JUHU BUS STATION,0,72.826718,19.107899,NW-14
METRO PLAYING CARDS,0,72.869028,19.073785,NW-32
DINDOSHI SESSION COURT,0,72.867137,19.175706,NW-26
TIPCO PLAZA COMPANY,0,72.855333,19.183514,NW-6
AAREY UNIT NO.16,0,72.874862,19.146508,NW-2
"OM SHIVDARSHAN SOCIETY, HANUMAN NAGAR",0,72.874507,19.171961,NW-26
JAGRUTI NAGAR (GHATKOPAR-W),0,72.901745,19.092047,NW-28
JANATA MARKET (BHANDUP-W),0,72.933039,19.142735,NW-36
MINILAND SOCIETY (BHANDUP-W),0,72.933504,19.146864,NW-36
"TEMBIPADA PIPE LINE, POLICE STATION (BHANDUP)",0,72.929159,19.155075,NW-36
"SHIV DARSHAN, TERESA ROAD (BHANDUP-W)",0,72.92724,19.149329,NW-36
ANKUR HOSPITAL,0,72.935636,19.13129,NW-16
KALAMBOLI,0,73.101913,19.02617,NW-17
MAHALAXMI MANDIR (DEONAR),0,72.91965,19.046863,NW-7
R.B.I COLONY (CHEMBUR-E),0,72.903337,19.051105,NW-12
SARSOLE BUS STATION,0,73.014697,19.039993,NW-9
SHANTARAM PATIL CHOWK (VASHI),0,73.002603,19.072492,NW-25
TALOJA PHATA,0,73.086187,19.03246,NW-17
URAN PHATA,0,73.029372,19.034107,NW-9
MILITARY CAMP (KALINA),0,72.858238,19.081901,NW-32
VIDYA NAGARI (CANTEEN),0,72.859414,19.07097,NW-32
NATASHA TOWER,0,72.821551,19.126388,NW-14
MARATHI VIDNYAN PARISHAD (CHUNABHATTI),0,72.878834,19.053309,NW-12
POSTAL COLONY (CHEMBUR),0,72.893386,19.061445,NW-12
S.G.BARVE MARG NAKA (KURLA-E),0,72.888115,19.057035,NW-12
TATA POWER CENTRE (MAHUL),0,72.905148,19.004281,NW-34
VINAY HIGH SCHOOL,0,72.900304,19.030786,NW-34
SCLR DOUBLE DECK FLY OVER JUNCTION (KURLA-E),0,72.885271,19.063538,NW-12
VIVEKANAND SCHOOL (CHEMBUR),0,72.887748,19.049085,NW-12
DERASAR LANE,0,72.90764,19.081822,NW-28
MANSUKH DYEING COMPANY,0,72.933631,19.129483,NW-16
SOMMAIYA COLLEGE (VIDYAVIHAR-E),0,72.903167,19.074666,NW-28
BAJAJ BHAVAN,0,72.822249,18.926498,NW-19
VIDHAN BHAVAN,0,72.824633,18.925326,NW-19
SHRIMATI MOTIBEN DALVI HOSPITAL,0,72.810582,18.958425,NW-4
MAHARASHTRA NAGAR (BHANDUP-W),0,72.928382,19.139871,NW-36
SARVODAYA HOSPITAL (GHATKOPAR-W),0,72.90853,19.092347,NW-28
ST.JOSEPH TECHNICAL SCHOOL,0,72.888532,19.080885,NW-28
DHANMILL NAKA,0,72.830787,19.008219,NW-33
NATIONAL (HINDUJA) HOSPITAL,0,72.839593,19.032075,NW-8
SHAHAJIRAJE SPORTS COMPLEX (ANDHERI-W),0,72.837537,19.127736,NW-14
MHADA COLONY (FOUR BUNGALOWS),0,72.822473,19.138006,NW-14
FOUR BUNGALOWS MARKET,0,72.825409,19.127926,NW-14
NANA-NANI PARK (VERSOVA),0,72.818861,19.127407,NW-14
NAVRANG TALKIES (ANDHERI-W),0,72.841313,19.124342,NW-14
"BHAGATSINGH NAGAR, SEJAL PARK",0,72.83689,19.155145,NW-31
SINDHI COLONY (JOGESHWARI-W),0,72.842193,19.144001,NW-31
MANGALDAS MARKET,0,72.831498,18.948205,NW-4
K.C.COLLEGE,0,72.828106,18.92765,NW-19
MAKER TOWER,0,72.817616,18.916232,NW-19
RALIWAY POLICE GROUND,0,72.913723,19.077451,NW-28
WALKESHWAR,0,72.796151,18.946587,NW-4
MEHRABAD BAUG,0,72.839008,19.1438,NW-31
MAHATMA GANDHI VIDYALAYA (JOGESHWARI-W),0,72.83668,19.143355,NW-31
MADINA MANZIL (MALAD-W),0,72.845225,19.172035,NW-6
POLICE COLONY (WORLI),0,72.8168,19.004387,NW-33
RAGHUVANSHI MILL,0,72.823952,18.99169,NW-33
"PRABHADEVI, RAVINDRA NATYA MANDIR",0,72.830231,19.014786,NW-33
SHARDASHRAM VIDYAMANDIR,0,72.836984,19.015279,NW-8
"CHAITYABHUMI, BHAGOJI KEER CREMETORI",0,72.835571,19.025107,NW-8
UTPAL SANGHAVI SCHOOL,0,72.828206,19.11267,NW-14
D SOUZA NAGAR,0,72.887689,19.0958,NW-20
600 TENAMENT GATE,0,72.921035,19.054371,NW-7
SHATABDI HOSPITAL (DEONAR),0,72.91014,19.049508,NW-7
GOVANDI STATION ROAD (W),0,72.915154,19.055995,NW-7
M-EAST WARD OFFICE (GOVANDI-WEST),0,72.921349,19.056187,NW-7
GHATLA VILLAGE,0,72.905312,19.053951,NW-12
R.B.I.STAFF QUARTERS,0,72.903574,19.053038,NW-12
SHIVAJI NAGAR DEPOT,0,72.928482,19.066342,NW-7
"AIROLI SEWERAGE PLANT, PREMDAN",0,72.993184,19.154849,NW-5
AIROLI SECTOR 16,0,72.992755,19.149917,NW-5
AIROLI SECTOR 17,0,72.992822,19.152004,NW-5
AIROLI SECTOR 5,0,72.998734,19.148136,NW-5
POST & TELEGRAPHS (MULUND-W),0,72.943417,19.171284,NW-10
PARSIK NAGAR,0,73.008342,19.205744,NW-15
PAWAR NAGAR (THANE),0,72.9677833,19.2284667,NW-15
"SHIVAJI CHOWK, KALWA NAKA",0,72.987763,19.196136,NW-15
ST.MARY SCHOOL (MULUND-W),0,72.947087,19.165033,NW-10
VRINDAVAN SOCIETY (THANE),0,72.982658,19.208188,NW-15
WAGLE WARD COMMITTEE OFFICE,0,72.955338,19.187727,NW-10
E.S.I.S.HOSPITAL (THANE),0,72.954026,19.2036,NW-10
MHADA COLONY BUS STATION (MULUND-E),0,72.96805,19.169433,NW-10
S.I.W.SCHOOL (WADALA ),0,72.860081,19.020921,NW-8
"DR.AMBEDKAR UDYAN, CHEMBUR",0,72.900418,19.058268,NW-12
CRESCENZO,0,72.867913,19.061715,NW-32
KHAR DANDA,0,72.822687,19.074488,NW-1
MAHIM KOLIWADA,0,72.838548,19.045888,NW-29
ALIKA NAGAR JUNCTION,0,72.872602,19.197734,NW-22
LASHYACHANDI SOCIETY,0,72.871199,19.172113,NW-26
VILE PARLE SUBWAY,0,72.845879,19.091939,NW-1
CENTURY MILL,0,72.826315,19.006346,NW-33
GANDHI MAIDAN (WORLI),0,72.819053,19.00166,NW-33
"JAKHADEVI, DADAR POLICE STATION",0,72.834296,19.015015,NW-8
KASTURBA GANDHI HOSPITAL (SAATRASTA),0,72.829305,18.983807,NW-13
AMRUT ANGAN,0,73.012851,19.20894,NW-15
"ANAND NAGAR, KOPRI",0,72.967119,19.179009,NW-10
ANAND NAGAR (KOPRI) POLICE CHOWKY,0,72.968278,19.17357,NW-10
ANNABHAU SATHE CHOWK (THANE),0,72.949157,19.200736,NW-10
ATRIA SOCIETY,0,72.982294,19.245497,NW-24
BALKUM NAKA,0,72.989555,19.221485,NW-15
BHANDUP PUMPING CENTRE,0,72.955824,19.154997,NW-36
DR.K.B.HEDGEWAR CHOWK,0,72.937181,19.163903,NW-36
BRAHMAND AZAD NAGAR,0,72.980637,19.239463,NW-24
BRAHMAND PHASE-3,0,72.981521,19.241153,NW-24
MALAD DEPOT,0,72.835119,19.184098,NW-6
MALAD STATION (W),0,72.847286,19.187963,NW-6
MOVIE TIME CINEMA (MALAD-W),0,72.83503,19.188985,NW-6
MARIAMMAN MANDIR,0,72.83715,19.189104,NW-6
RANI SATI NAGAR (MALAD-W),0,72.846854,19.180718,NW-6
AJARA BANK,0,72.825069,19.23114,NW-30
BABHAI NAKA,0,72.848486,19.228545,NW-35
BORIVALI (W) BUS STATION,0,72.856882,19.231675,NW-35
BORIVALI (W) STATION,0,72.856436,19.229624,NW-35
NAGRI NIWARA VIDYALAYA,0,72.878138,19.174989,NW-26
SHANTARAM TALAO (MALAD-E),0,72.859623,19.185913,NW-6
"SHIVSHAHI PRAKALP, MANTRI PARK",0,72.881459,19.167709,NW-26
UDYOG BHAVAN,0,72.851182,19.162616,NW-31
H.P. NAGAR (MAHUL),0,72.892896,19.027667,NW-34
GOPIKRISHNA PIRAMAL HOSPITAL,0,72.825267,18.998332,NW-33
RUPAREL COLLEGE (DADAR-W),0,72.846123,19.027038,NW-8
"SASMIRA MARG, MUNICIPAL COLONY",0,72.820232,19.011834,NW-33
WORLI SEA FACE (N),0,72.818376,19.016205,NW-33
"HANUMAN MANDIR (DADAR-W), D SILVA SCHOOL",0,72.840932,19.020088,NW-8
BEST RECEIVING CENTRE (WORLI),0,72.822598,18.998447,NW-33
CHIKOOWADI,0,72.839467,19.219514,NW-30
CADBURY JUNCTION (THANE),0,72.968546,19.203934,NW-15
DADLANI PARK (THANE-W),0,72.995822,19.222396,NW-15
DHANVANTARI HOSPITAL,0,72.953418,19.176163,NW-10
AIROLI SECTOR 9,0,72.993487,19.148236,NW-5
"DIVA VILLAGE, SECTOR 8",0,72.994704,19.148263,NW-5
DNYAN SARITA (THANE),0,72.949442,19.202669,NW-10
DONGARI PADA,0,72.973228,19.250856,NW-24
DUNCAN COMPANY,0,72.939281,19.168149,NW-36
EDENWOOD,0,72.9699,19.2278333,NW-15
FOREST OFFICE (THANE),0,72.964609,19.189073,NW-10
GARIB NAGAR,0,72.963555,19.27196,NW-24
GOMANT NAGAR (DAHISAR-W),0,72.858796,19.243493,NW-35
I.C.COLONY (BORIVALI -W),0,72.846961,19.247461,NW-35
KALPANA CHAWLA CHOWK (BORIVALI -W),0,72.846233,19.240983,NW-35
PRASANNA JEEVAN SOCIETY,0,72.847724,19.230107,NW-35
RAMESHWAR BANK (BORIVALI -W),0,72.840775,19.224682,NW-30
SHANTI ASHRAM (BORIVALI-W),0,72.845965,19.242952,NW-35
TECHNICAL SCHOOL (BORIVALI -W),0,72.853898,19.242912,NW-35
KARUNA HOSPITAL,0,72.853423,19.241566,NW-35
GOVIND NAGAR,0,72.851421,19.234139,NW-35
NILDHARA BUILDING,0,72.851419,19.237445,NW-35
ANTOP HILL POLICE STATION,0,72.863257,19.031068,NW-21
ADARSH NAGAR (JOGESHWARI-W),0,72.831289,19.145041,NW-31
FILMALAYA (AMBOLI),0,72.843687,19.127966,NW-14
SAHYADRI GUEST HOUSE (MALABAR HILL),0,72.802886,18.953098,NW-4
MHADA COLONY (KANDIVALI-E),0,72.872318,19.195701,NW-22
BOROSIL GLASS FACTORY,0,72.883317,19.117471,NW-20
GAWANPADA FIRE BRIGADE (MULUND-E),0,72.966529,19.17245,NW-10
E.S.I.S.HOSPITAL (MULUND),0,72.945631,19.179514,NW-10
HANUMAN CHOWK (MULUND-E),0,72.959094,19.170237,NW-10
HARI NIWAS (THANE),0,72.968536,19.191711,NW-10
HIGHLAND PARK (MULUND-W),0,72.932217,19.169982,NW-36
HINDUSTAN CHOWK (MULUND-W),0,72.938596,19.176903,NW-10
HIRANANDANI ESTATE (THANE-W),0,72.98433,19.258199,NW-24
HIRANANDANI GATE (THANE-W),0,72.979544,19.249789,NW-24
"NIRMAL LIFE STYLE, HOECHST COMPANY",0,72.938397,19.16589,NW-36
JAY SHASTRI NAGAR,0,72.933966,19.171446,NW-36
BARKAT ALI DARGAH,0,72.865685,19.019976,NW-8
INDIAN HUME PIPE COMPANY,0,72.866235,19.021674,NW-21
JAIN SOCIETY (SION),0,72.861751,19.039677,NW-21
KHALSA COLLEGE (MATUNGA-E),0,72.857067,19.025021,NW-8
"SAMAJ MANDIR HALL (SION KOLIWADA), SARDAR NAGAR",0,72.865874,19.038279,NW-21
ANTOP HILL,0,72.866822,19.026282,NW-21
SHIVAJI NAGAR (GOVANDI) POST OFFICE,0,72.921281,19.062429,NW-7
SHIVAJI NAGAR (GOVANDI) ROAD NO.12,0,72.923398,19.068211,NW-7
BHATI VILLAGE,0,72.78616,19.158618,NW-37
"KAMAL BAUG, 14TH BUNGALOWS -(MADH)",0,72.787893,19.155828,NW-37
CHENA BRIDGE,0,72.916151,19.275703,NW-3
EVERSHINE MILLENIUM PARADISE,0,72.877093,19.21023,NW-22
SHER-E-PUNJAB (ANDHERI-E),0,72.861091,19.125862,NW-2
SHYAM NAGAR (MAJAS),0,72.863517,19.138954,NW-2
GURUNANAK VIDYALAYA (ANDHERI-E),0,72.863171,19.129847,NW-2
TOLANI COLLEGE,0,72.865148,19.128846,NW-2
TOLANI NAKA,0,72.86549,19.129966,NW-2
VIHAR LAKE,0,72.898117,19.139637,NW-20
VIKAS NAGAR SOCIETY (ANDHERI-E),0,72.860329,19.128852,NW-2
OLD NAGARDAS ROAD,0,72.85059,19.12376,NW-2
GORAI AAKASHVANI,0,72.83262,19.231778,NW-30
ATMARAM TOWER,0,72.845297,19.245852,NW-35
BEST OFFICER QUARTERS (GORAI),0,72.833946,19.225437,NW-30
KADAM PADA (MULUND-W),0,72.948113,19.17853,NW-10
KALWA BRIDGE,0,72.983475,19.197356,NW-15
KAPUR BAWDI,0,72.977981,19.22117,NW-15
KASARVADAVALI,0,72.965477,19.269755,NW-24
KHAREGAON NAKA,0,73.001647,19.201833,NW-15
KHINDIPADA (DARGAH),0,72.9284833,19.16625,NW-36
KHOPAT S.T.TERMINUS,0,72.973186,19.200717,NW-15
FORTIS HOSPITAL,0,72.941801,19.16272,NW-36
L I C CLY,0,72.954512,19.164717,NW-10
LAXMINARAYAN RESIDENCY,0,72.959798,19.219355,NW-15
LOKIM COMPANY,0,72.976955,19.230186,NW-15
MANPADA,0,72.976318,19.235236,NW-24
AIROLI SECTOR 10,0,72.990093,19.149041,NW-5
"ASHOK NAGAR (THANE), VILO S SOCIETY",0,72.994091,19.222351,NW-15
"BRAHMAND, AZAD NAGAR BUS STATION",0,72.986021,19.247648,NW-24
CONTAINER CORPORATION OF INDIA,0,72.953048,19.15562,NW-36
GANDHI NAGAR (THANE),0,72.9701333,19.2181333,NW-15
"VEENA NAGAR, GOVARDHAN NAGAR",0,72.94701,19.182053,NW-10
HIRA MONGI NAVNEET HOSPITAL,0,72.950443,19.171086,NW-10
KALIDAS NATYAGRUH (MULUND-W),0,72.949197,19.173001,NW-10
M.I.D.C (MIRA ROAD),0,72.876894,19.266692,NW-11
POUSHMATA MANDIR,0,72.955117,19.281111,NW-24
SIDDHARAJ SOCIETY,0,72.87215,19.2350833,NW-35
VIDYA MANDIR (DAHISAR-E),0,72.862498,19.254851,NW-11
MIRA GAONTHAN,0,72.876998,19.26755,NW-11
SUNFLOWER SOCIETY,0,72.87401,19.214502,NW-22
DHARAVI DEPOT,0,72.857982,19.051239,NW-21
BHAGWATI HOSPITAL,0,72.854479,19.240573,NW-35
BHAKTI PALACE (DAHISAR),0,72.84958,19.2559,NW-11
